,occurrenceID,newOccurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,basisOfRecord,collectionCode,catalogNumber,occurrenceStatus,institutionCode
93,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:93,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Candacia pachydactyla,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
94,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:94,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Macrosetella gracilis.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
95,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:95,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Centropages sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
96,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:96,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Delius sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
97,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:97,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Sapphirina sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
98,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:98,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
99,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:99,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Medusas,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
100,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:100,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
101,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:101,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542, Ovalados H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
102,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:102,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
103,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:103,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,F. gracilis ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
104,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:104,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Evadnes sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
105,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:105,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Euchaeta sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
106,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:106,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Temora stylifera,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
107,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:107,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
108,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:108,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
109,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:109,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Euterpina acutifrons,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
110,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:110,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Microsetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
111,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:111,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Larvas de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
112,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:112,jaime_protocol_observation:TODO:TODO,2017-04-28,24.53862793,-81.41464542,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
113,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:113,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
114,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:114,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Temeropia sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
115,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:115,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
116,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:116,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Subeucalanus. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
117,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:117,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Nanocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
118,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:118,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
119,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:119,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,F. gracilis ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
120,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:120,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
121,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:121,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Lucicuta sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
122,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:122,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Calanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
123,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:123,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
124,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:124,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
125,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:125,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Macrosetella gracilis.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
126,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:126,jaime_protocol_observation:TODO:TODO,2017-04-25,-80.37953386,25.00607727,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
127,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:127,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
128,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:128,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Clausicalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
129,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:129,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
130,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:130,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
131,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:131,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Calocalanus pavo,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
132,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:132,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Macrosetella gracilis.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
133,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:133,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Canalidae,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
134,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:134,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
135,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:135,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Subeucalanus crassus,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
136,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:136,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Nanocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
137,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:137,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Nanocalanus minor,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
138,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:138,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Dekius sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
139,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:139,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Temora stylifera,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
140,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:140,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Temora. turbinata,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
141,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:141,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Euterpina acutifrons,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
142,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:142,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Candacia pachydactyla,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
143,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:143,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Labidocera sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
144,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:144,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Lucicuta sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
145,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:145,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Scolecithrix. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
146,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:146,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
147,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:147,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Copilia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
148,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:148,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Sapphirina sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
149,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:149,jaime_protocol_observation:TODO:TODO,2017-04-26,-80.37953386,25.00607727,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
150,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:150,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Copepoditos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
151,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:151,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Ceratiun,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
152,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:152,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,N.copépodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
153,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:153,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
154,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:154,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
155,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:155,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
156,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:156,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
157,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:157,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
158,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:158,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,L. cyphonautes,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
159,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:159,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Nanocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
160,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:160,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,T. turbinata,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
161,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:161,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
162,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:162,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,N. cirripedios,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
163,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:163,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
164,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:164,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Larvas de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
165,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:165,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
166,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:166,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
167,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:167,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
168,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:168,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Macrosetella gracilis.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
169,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:169,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
170,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:170,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Labidocera sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
171,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:171,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Temora stylifera,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
172,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:172,jaime_protocol_observation:TODO:TODO,2017-04-28,-80.37953386,25.00607727,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
173,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:173,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,Anfípodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
174,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:174,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
175,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:175,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,C.(C.) speciosus,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
176,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:176,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,CALANOIDA,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
177,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:177,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,Candancia. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
178,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:178,jaime_protocol_observation:TODO:TODO,2017-04-13,24.53862793,-81.41464542,Euchaeta marina,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
